id,prediction,CHOICE
0,2,0
1,1,1
2,2,1
3,2,2
4,2,0
5,2,2
6,2,1
7,2,1
8,2,1
9,1,0
10,1,1
11,2,1
12,1,1
13,2,1
14,2,0
15,1,1
16,2,1
17,2,1
18,1,1
19,2,1
20,2,0
21,2,0
22,2,1
23,2,1
24,2,1
25,2,0
26,2,2
27,1,2
28,1,1
29,2,1
30,1,0
31,2,1
32,2,1
33,2,1
34,2,1
35,2,1
36,1,0
37,2,1
38,2,1
39,2,1
40,2,1
41,2,0
42,1,1
43,2,0
44,2,1
45,2,2
46,1,1
47,1,0
48,2,1
49,2,0
50,2,0
51,2,1
52,2,1
53,1,1
54,2,1
55,1,1
56,2,1
57,2,1
58,2,1
59,2,1
60,2,2
61,2,1
62,2,1
63,2,1
64,2,0
65,2,0
66,2,2
67,2,0
68,2,1
69,1,1
70,1,1
71,1,1
72,2,0
73,2,2
74,2,2
75,2,1
76,2,1
77,1,1
78,2,1
79,2,1
80,2,1
81,2,0
82,2,1
83,2,0
84,2,0
85,2,1
86,1,1
87,2,1
88,2,0
89,2,1
90,1,2
91,2,0
92,2,1
93,2,1
94,2,2
95,1,0
96,2,1
97,2,0
98,1,0
99,2,0
100,2,1
101,2,0
102,2,0
103,2,0
104,2,0
105,2,1
106,2,1
107,2,1
108,2,2
109,2,1
110,2,1
111,1,0
112,2,1
113,2,0
114,2,1
115,2,0
116,2,1
117,2,1
118,1,0
119,2,1
120,2,1
121,2,1
122,2,1
123,2,1
124,1,1
125,2,1
126,1,1
127,2,0
128,2,1
129,1,1
130,1,1
131,1,1
132,1,1
133,1,1
134,1,0
135,2,1
136,2,1
137,2,1
138,2,0
139,2,1
140,2,1
141,2,0
142,2,1
143,2,0
144,1,0
145,2,0
146,2,1
147,2,1
148,2,1
149,2,0
150,1,1
151,2,1
152,2,2
153,2,1
154,2,1
155,2,1
156,2,0
157,2,0
158,2,0
159,2,1
160,2,1
161,2,0
162,2,1
163,2,1
164,2,1
165,2,1
166,2,0
167,2,1
168,1,1
169,2,1
170,2,1
171,2,1
172,2,1
173,1,1
174,2,1
175,2,1
176,2,1
177,2,1
178,2,2
179,2,1
180,2,1
181,1,1
182,1,0
183,2,1
184,2,1
185,2,0
186,2,1
187,2,1
188,2,1
189,2,1
190,2,1
191,2,1
192,2,0
193,2,0
194,2,1
195,1,1
196,2,1
197,2,1
198,2,1
199,1,0
200,1,1
201,2,0
202,2,1
203,2,1
204,1,1
205,2,1
206,2,1
207,1,1
208,1,0
209,2,1
210,2,1
211,1,1
212,2,0
213,2,1
214,2,0
215,,0
216,2,2
217,1,1
218,2,1
219,2,1
220,2,1
221,2,1
222,2,0
223,2,1
224,2,1
225,2,1
226,2,1
227,2,1
228,1,1
229,1,1
230,2,2
231,2,1
232,2,1
233,2,1
234,2,0
235,1,0
236,2,1
237,2,0
238,1,1
239,2,0
240,2,1
241,1,1
242,2,0
243,2,0
244,2,0
245,1,1
246,2,1
247,2,0
248,2,0
249,1,1
250,2,1
251,2,1
252,2,0
253,2,1
254,1,1
255,2,0
256,2,1
257,2,1
258,2,1
259,2,1
260,1,0
261,2,1
262,2,1
263,2,1
264,2,0
265,2,1
266,1,1
267,2,1
268,1,2
269,2,0
270,2,1
271,2,1
272,2,0
273,2,1
274,2,1
275,2,1
276,2,1
277,2,1
278,2,2
279,1,1
280,2,1
281,2,1
282,1,0
283,2,1
284,2,1
285,2,1
286,2,2
287,1,1
288,2,1
289,2,1
290,2,1
291,2,0
292,2,1
293,1,0
294,2,0
295,2,1
296,1,1
297,2,0
298,2,1
299,2,1
300,2,0
301,1,1
302,2,1
303,2,1
304,1,1
305,2,0
306,2,1
307,1,1
308,2,1
309,2,1
310,1,1
311,2,1
312,2,0
313,2,0
314,2,1
315,1,2
316,2,1
317,2,0
318,2,1
319,1,1
320,1,0
321,2,1
322,2,1
323,2,1
324,2,1
325,2,1
326,2,1
327,2,0
328,2,1
329,2,1
330,2,1
331,2,1
332,1,2
333,2,0
334,2,1
335,2,1
336,2,0
337,2,1
338,2,1
339,1,0
340,2,0
341,2,0
342,2,0
343,2,1
344,2,0
345,2,0
346,1,1
347,2,0
348,2,1
349,1,1
350,2,0
351,2,0
352,2,0
353,2,1
354,2,1
355,1,1
356,2,2
357,1,1
358,2,1
359,2,1
360,2,0
361,2,1
362,2,1
363,2,1
364,2,0
365,2,1
366,2,1
367,2,1
368,2,1
369,1,0
370,1,1
371,2,1
372,1,1
373,2,1
374,2,0
375,2,1
376,2,0
377,2,0
378,1,0
379,1,0
380,1,1
381,2,0
382,2,1
383,2,1
384,2,1
385,1,1
386,2,2
387,2,0
388,1,0
389,1,0
390,2,0
391,1,1
392,2,2
393,1,0
394,2,2
395,2,2
396,2,1
397,1,1
398,2,0
399,2,1
400,2,1
401,2,1
402,2,0
403,2,1
404,1,1
405,2,1
406,1,1
407,2,1
408,1,1
409,1,1
410,2,1
411,1,1
412,1,1
413,2,1
414,2,1
415,2,1
416,2,1
417,2,0
418,2,1
419,2,1
420,1,0
421,2,0
422,2,1
423,2,0
424,1,0
425,2,1
426,1,1
427,2,0
428,2,1
429,2,2
430,2,1
431,2,1
432,2,1
433,2,1
434,2,0
435,2,0
436,2,1
437,2,1
438,1,1
439,2,1
440,2,1
441,1,1
442,2,1
443,2,1
444,2,0
445,2,0
446,1,1
447,2,1
448,2,2
449,2,1
450,2,1
451,2,1
452,2,1
453,2,1
454,1,1
455,2,1
456,2,1
